//Name,ID,Enable,Text,BitNo
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot23),40353,True,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot23),429
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot24),40354,True,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot24),430
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot25),40355,True,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot25),431
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot1),40356,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot1),432
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot2),40357,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot2),433
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot3),40358,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot3),434
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot4),40359,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot4),435
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot5),40360,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot5),436
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot6),40361,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot6),437
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot7),40362,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot7),438
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot8),40363,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot8),439
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot9),40364,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot9),440
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot10),40365,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot10),441
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot11),40366,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot11),442
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot12),40367,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot12),443
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot13),40368,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot13),444
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot14),40369,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot14),445
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot15),40370,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot15),446
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot16),40371,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot16),447
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot17),40372,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot17),448
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot18),40373,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot18),449
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot19),40374,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot19),450
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot20),40375,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot20),451
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot21),40376,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot21),452
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot22),40377,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot22),453
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot23),40378,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot23),454
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot24),40379,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot24),455
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot25),40380,True,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot25),456
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot1),40381,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot1),457
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot2),40382,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot2),458
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot3),40383,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot3),459
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot4),40384,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot4),460
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot5),40385,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot5),461
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot6),40386,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot6),462
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot7),40387,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot7),463
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot8),40388,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot8),464
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot9),40389,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot9),465
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot10),40390,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot10),466
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot11),40391,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot11),467
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot12),40392,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot12),468
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot13),40393,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot13),469
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot14),40394,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot14),470
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot15),40395,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot15),471
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot16),40396,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot16),472
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot17),40397,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot17),473
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot18),40398,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot18),474
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot19),40399,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot19),475
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot20),40400,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot20),476
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot21),40401,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot21),477
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot22),40402,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot22),478
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot23),40403,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot23),479
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot24),40404,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot24),480
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot25),40405,True,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot25),481
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot1),40406,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot1),482
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot2),40407,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot2),483
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot3),40408,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot3),484
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot4),40409,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot4),485
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot5),40410,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot5),486
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot6),40411,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot6),487
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot7),40412,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot7),488
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot8),40413,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot8),489
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot9),40414,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot9),490
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot10),40415,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot10),491
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot11),40416,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot11),492
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot12),40417,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot12),493
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot13),40418,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot13),494
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot14),40419,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot14),495
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot15),40420,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot15),496
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot16),40421,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot16),497
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot17),40422,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot17),498
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot18),40423,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot18),499
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot19),40424,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot19),500
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot20),40425,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot20),501
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot21),40426,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot21),502
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot22),40427,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot22),503
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot23),40428,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot23),504
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot24),40429,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot24),505
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot25),40430,True,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot25),506
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot1),40431,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot1),507
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot2),40432,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot2),508
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot3),40433,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot3),509
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot4),40434,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot4),510
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot5),40435,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot5),511
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot6),40436,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot6),512
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot7),40437,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot7),513
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot8),40438,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot8),514
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot9),40439,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot9),515
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot10),40440,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot10),516
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot11),40441,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot11),517
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot12),40442,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot12),518
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot13),40443,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot13),519
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot14),40444,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot14),520
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot15),40445,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot15),521
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot16),40446,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot16),522
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot17),40447,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot17),523
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot18),40448,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot18),524
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot19),40449,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot19),525
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot20),40450,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot20),526
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot21),40451,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot21),527
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot22),40452,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot22),528
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot23),40453,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot23),529
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot24),40454,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot24),530
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot25),40455,True,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot25),531
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot1),40456,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot1),532
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot2),40457,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot2),533
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot3),40458,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot3),534
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot4),40459,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot4),535
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot5),40460,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot5),536
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot6),40461,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot6),537
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot7),40462,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot7),538
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot8),40463,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot8),539
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot9),40464,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot9),540
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot10),40465,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot10),541
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot11),40466,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot11),542
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot12),40467,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot12),543
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot13),40468,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot13),544
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot14),40469,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot14),545
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot15),40470,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot15),546
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot16),40471,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot16),547
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot17),40472,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot17),548
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot18),40473,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot18),549
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot19),40474,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot19),550
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot20),40475,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot20),551
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot21),40476,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot21),552
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot22),40477,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot22),553
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot23),40478,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot23),554
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot24),40479,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot24),555
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot25),40480,True,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot25),556
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot1),40481,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot1),557
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot2),40482,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot2),558
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot3),40483,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot3),559
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot4),40484,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot4),560
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot5),40485,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot5),561
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot6),40486,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot6),562
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot7),40487,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot7),563
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot8),40488,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot8),564
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot9),40489,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot9),565
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot10),40490,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot10),566
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot11),40491,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot11),567
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot12),40492,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot12),568
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot13),40493,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot13),569
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot14),40494,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot14),570
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot15),40495,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot15),571
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot16),40496,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot16),572
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot17),40497,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot17),573
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot18),40498,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot18),574
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot19),40499,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot19),575
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot20),40500,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot20),576
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot21),40501,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot21),577
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot22),40502,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot22),578
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot23),40503,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot23),579
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot24),40504,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot24),580
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot25),40505,True,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot25),581
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot1),40506,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot1),582
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot2),40507,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot2),583
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot3),40508,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot3),584
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot4),40509,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot4),585
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot5),40510,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot5),586
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot6),40511,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot6),587
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot7),40512,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot7),588
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot8),40513,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot8),589
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot9),40514,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot9),590
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot10),40515,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot10),591
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot11),40516,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot11),592
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot12),40517,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot12),593
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot13),40518,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot13),594
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot14),40519,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot14),595
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot15),40520,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot15),596
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot16),40521,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot16),597
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot17),40522,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot17),598
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot18),40523,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot18),599
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot19),40524,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot19),600
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot20),40525,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot20),601
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot21),40526,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot21),602
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot22),40527,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot22),603
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot23),40528,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot23),604
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot24),40529,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot24),605
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot25),40530,True,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot25),606
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot1),40531,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot1),607
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot2),40532,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot2),608
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot3),40533,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot3),609
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot4),40534,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot4),610
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot5),40535,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot5),611
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot6),40536,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot6),612
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot7),40537,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot7),613
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot8),40538,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot8),614
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot9),40539,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot9),615
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot10),40540,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot10),616
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot11),40541,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot11),617
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot12),40542,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot12),618
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot13),40543,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot13),619
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot14),40544,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot14),620
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot15),40545,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot15),621
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot16),40546,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot16),622
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot17),40547,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot17),623
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot18),40548,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot18),624
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot19),40549,True,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot19),625
